Capture Date,Course ID,Trap,Band ID,Recapture,Sex,Age,Immature,Weight,Condition,Leg Band,Wing Band,Tag Status at Capture,Manufacturer_at_Capture,SerialNum_at_Capture,Frequency_at_Capture,Tag Status at Release,Manufacturer_at_Release,SerialNum_at_Release,Frequency_at_Release,Comments,ObjectId,WingChord,Tarsus,RadioSize,bird.id
3/24/2023 0:00,CC,,220910,Yes,Female,Juvenile,,164,Good,Right,None,,,,,VHF-Pendant,AWE,TTA21-813,149.109,,1224,109,35.02,,149.109_220910
3/25/2023 0:00,CC,,231204,No,Male,Juvenile,,160,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1225,111,36.82,,_231204
3/25/2023 0:00,CC,,231205,No,Female,Juvenile,,156,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-216241,165.648,,1226,110,24.02,,165.648_231205
3/25/2023 0:00,CC,,231206,No,Male,Juvenile,,181,Good,Right,None,,,,,VHF-Pendant,AWE,021-59,165.095,,1227,114,39.83,,165.095_231206
3/25/2023 0:00,CC,,231208,No,Female,Juvenile,,170,Good,Right,None,,,,,VHF-Pendant,AWE,QA21-66,162.932,,1228,112,35.27,,162.932_231208
3/25/2023 0:00,AC,,230851,No,Female,Juvenile,,210,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1229,109,32.27,,_230851
3/25/2023 0:00,AC,,230852,No,Male,Juvenile,,200,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1230,108,33.85,,_230852
3/25/2023 0:00,FC,,231001,No,Male,Adult,,198,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-52,162.742,,1231,110,33.39,,162.742_231001
3/25/2023 0:00,FC,,220117,Yes,Female,Adult,,200,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-131,163.759,FALL RECAP FITTED WITH 2023 RADIO,1232,110,32.26,,163.759_220117
3/25/2023 0:00,FC,,225021,Yes,Male,Juvenile,,211,Good,Right,Right,,,,,VHF-Pendant,AWE,OA21-120,163.621,CHICK RECAPTURE,1233,110,33.16,,163.621_225021
3/29/2023 0:00,FC,,231026,No,Female,Juvenile,,200,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-250,162.841,,1234,112,31.18,,162.841_231026
3/29/2023 0:00,FC,,231028,No,Female,Juvenile,,208,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-340,164.633,,1235,114,33.94,,164.633_231028
3/29/2023 0:00,FC,,231029,No,Female,Juvenile,,214,Good,Right,None,,,,,VHF-Pendant,AWE,021-26,164.154,,1236,112,31.87,,164.154_231029
3/29/2023 0:00,FC,,231030,No,Male,Juvenile,,165,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1237,110,35.83,,_231030
3/29/2023 0:00,FC,,231031,No,Female,Juvenile,,205,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-202,162.166,,1238,113,39.3,,162.166_231031
3/20/2023 0:00,FC,,231033,No,Female,Juvenile,,201,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1239,112,32.6,,_231033
3/30/2023 0:00,FC,,231034,No,Female,Juvenile,,180,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1240,113,31.86,,_231034
3/30/2023 0:00,FC,,231035,No,Male,Juvenile,,188,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1241,110,31.74,,_231035
3/30/2023 0:00,FC,,231036,No,Male,Adult,,197,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1242,112,32.03,,_231036
3/30/2023 0:00,FC,,231037,No,Female,Juvenile,,185,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-241333,164.82,,1243,113,33.31,,164.820_231037
3/30/2023 0:00,FC,,231039,No,Female,Juvenile,,195,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1244,111,32.26,,_231039
3/30/2023 0:00,FC,,231040,No,Female,Juvenile,,194,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1245,113,31.25,,_231040
3/22/2023 0:00,AC,,230821,No,Male,Adult,,192,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1246,111,32.9,,_230821
3/22/2023 0:00,AC,,230824,No,Female,Juvenile,,174,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1247,107,30.15,,_230824
3/22/2023 0:00,AC,,230826,No,Female,Adult,,196,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1248,116,31.91,,_230826
3/22/2023 0:00,AC,,220642,Yes,Male,Juvenile,,202,Good,Right,None,,,,,VHF-Pendant,AWE,022-90,163.244,FALL RECAP,1249,115,31.98,,163.244_220642
3/23/2023 0:00,AC,,220128,Yes,Male,Juvenile,,177,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-11,162.112,FALL RECAP,1250,111,31.75,,162.112_220128
3/23/2023 0:00,AC,,230827,No,Female,Juvenile,,200,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-235192,166.843,,1251,115,31.9,,166.843_230827
3/23/2023 0:00,AC,,230828,No,Male,Juvenile,,230,Good,Right,None,,,,,VHF-Pendant,AWE,TTA21-897,149.604,,1252,115,33.31,,149.604_230828
3/23/2023 0:00,AC,,230829,No,Male,Juvenile,,220,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1253,116,33.2,,_230829
3/23/2023 0:00,AC,,230830,No,Female,Juvenile,,186,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-170,164.208,,1254,110,30.4,,164.208_230830
3/23/2023 0:00,AC,,230831,No,Female,Juvenile,,204,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-5,167.795,,1255,109,31.06,,167.795_230831
3/19/2023 0:00,BJ,,230617,No,Female,Juvenile,,176,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1256,113,36.51,,_230617
3/19/2023 0:00,BJ,,230618,No,Male,Juvenile,,180,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1257,111,35.61,,_230618
3/19/2023 0:00,BJ,,230619,No,Male,Juvenile,,165,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1258,108,36.84,,_230619
3/19/2023 0:00,BJ,,230623,No,Male,Adult,,203,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1259,114,32.11,,_230623
3/19/2023 0:00,BJ,,230624,No,Female,Juvenile,,185,Good,Right,None,,,,,VHF-Pendant,AWE,OA22-3,162.497,,1260,110,32.81,,162.497_230624
3/19/2023 0:00,BJ,,230625,No,Male,Juvenile,,185,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1261,116,31.59,,_230625
3/27/2023 0:00,CC,,231211,No,Female,Juvenile,,198,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1262,117,39.91,,_231211
3/28/2023 0:00,CC,,231212,No,Male,Adult,,183,Good,Right,None,,,,,VHF-Pendant,AWE,O21-61,165.165,,1263,111,35.92,,165.165_231212
3/28/2023 0:00,CC,,231213,No,Female,Juvenile,,186,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-176,164.27,,1264,110,35.46,,164.270_231213
3/28/2023 0:00,CC,,220900,Yes,Male,Adult,,180,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-123,163.661,FALL RECAP,1265,109,40.09,,163.661_220900
3/29/2023 0:00,CC,,231215,No,Female,Adult,,205,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-67,162.959,,1266,113,37.52,,162.959_231215
3/29/2023 0:00,CC,,231216,No,Female,Juvenile,,175,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-88,163.202,,1267,109,37.41,,163.202_231216
3/29/2023 0:00,CC,,231217,No,Male,Adult,,188,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1268,112,37.22,,_231217
3/29/2023 0:00,CC,,231218,No,Male,Adult,,178,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1269,112,39.4,,_231218
3/30/2023 0:00,CC,,231219,No,Male,Juvenile,,161,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1270,109,36.78,,_231219
3/23/2023 0:00,DB,,220103,Yes,Female,Adult,,177,Good,Right,None,,,,,VHF-Pendant,AWE,O22-42,162.596,,1271,110,34.74,,162.596_220103
3/23/2023 0:00,DB,,220907,Yes,Male,Adult,,156,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1272,110,36.25,,_220907
3/23/2023 0:00,DB,,220901,Yes,Male,Adult,,189,Good,Right,None,,,,,VHF-Pendant,AWE,O22-52,162.767,,1273,107,35.45,,162.767_220901
3/23/2023 0:00,DB,,230136,No,Female,Adult,,170,Good,Right,None,,,,,VHF-Pendant,AWE,O21-49,164.715,,1274,112,34.16,,164.715_230136
3/23/2023 0:00,DB,,230137,No,Male,Adult,,169,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1275,114,38.6,,_230137
3/23/2023 0:00,DB,,230138,No,Male,Juvenile,,181,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1276,110,36.07,,_230138
3/24/2023 0:00,DB,,230139,No,Female,Adult,,181,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-4,162.04,,1277,112,37.8,,162.040_230139
3/24/2023 0:00,DB,,230140,No,Female,Juvenile,,161,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-32,162.468,,1278,109,36.06,,162.468_230140
3/24/2023 0:00,DB,,230141,No,Female,Adult,,159,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-54,162.76,,1279,111,33.51,,162.760_230141
3/24/2023 0:00,DB,,230143,No,Male,Juvenile,,161,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-286,163.282,,1280,111,35.18,,163.282_230143
3/24/2023 0:00,DB,,230144,No,Male,Juvenile,,165,Good,Right,None,,,,,VHF-Pendant,AWE,O21-38,164.436,,1281,113,38.29,,164.436_230144
3/24/2023 0:00,DB,,230145,No,Female,Juvenile,,175,Good,Right,None,,,,,VHF-Pendant,AWE,TTA21-836,149.045,,1282,110,38.26,,149.045_230145
3/24/2023 0:00,DB,,230146,No,Male,Juvenile,,156,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1283,101,33.42,,_230146
3/24/2023 0:00,DB,,230147,No,Female,Juvenile,,155,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-53,162.751,,1284,108,36.29,,162.751_230147
3/24/2023 0:00,DB,,230148,No,Male,Adult,,184,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1285,113,39.83,,_230148
3/22/2023 0:00,BP,,230221,No,Male,Juvenile,,156,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-235789,164.922,,1286,106,34.62,,164.922_230221
3/22/2023 0:00,BP,,220566,Yes,Female,Adult,,185,Good,Right,None,,,,,VHF-Pendant,AWE,O21-98,165.946,,1287,111,38.29,,165.946_220566
3/22/2023 0:00,BP,,230222,Yes,Female,Juvenile,,176,Good,Right,None,,,,,VHF-Pendant,AWE,OA22-6,162.695,,1288,104,35.63,,162.695_230222
3/22/2023 0:00,BP,,230223,No,Male,Adult,,175,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1289,112,34.05,,_230223
3/22/2023 0:00,CC,,231201,No,Female,Juvenile,,175,Good,Right,None,,,,,VHF-Pendant,AWE,OA22-10,163.182,,1290,114,35.7,,163.182_231201
3/22/2023 0:00,CC,,220574,Yes,Male,Adult,,175,Good,Right,None,,,,,VHF-Pendant,AWE,OA22-8,163.127,,1291,109,34.07,,163.127_220574
3/23/2023 0:00,BP,,220417,Yes,Male,Adult,,181,Good,Right,None,,,,,VHF-Pendant,AWE,O22-60,162.902,,1292,111,34.87,,162.902_220417
3/23/2023 0:00,BP,,230224,No,Male,Juvenile,,174,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1293,109,38.2,,_230224
3/23/2023 0:00,BP,,230225,No,Male,Juvenile,,169,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1294,111,33.2,,_230225
3/24/2023 0:00,BP,,230226,No,Male,Adult,,169,Good,Right,None,,,,,VHF-Pendant,AWE,TTA21-915,149.775,,1295,111,33.58,,149.775_230226
3/24/2023 0:00,BP,,230227,No,Male,Juvenile,,180,Good,Right,None,,,,,VHF-Pendant,AWE,O21-88,165.696,,1296,113,37.31,,165.696_230227
3/24/2023 0:00,BP,,230230,No,Female,Juvenile,,152,Good,Right,None,,,,,VHF-Pendant,AWE,O21-47,164.685,,1297,110,35.09,,164.685_230230
3/26/2023 0:00,BP,,230238,No,Male,Adult,,185,Good,Right,None,,,,,VHF-Pendant,AWE,O21-18N,162.64,,1298,116,33.34,,162.640_230238
3/18/2023 0:00,BB,,230513,No,Male,Adult,,200,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-3,168.821,,1299,112,31.01,,168.821_230513
3/18/2023 0:00,BB,,230514,No,Female,Juvenile,,192,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-141,163.876,,1300,113,32.16,,163.876_230514
3/18/2023 0:00,BB,,230515,No,Male,Juvenile,,178,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1301,107,31.68,,_230515
3/18/2023 0:00,BB,,230516,No,Female,Juvenile,,190,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-76,163.077,,1302,114,32.11,,163.077_230516
3/18/2023 0:00,BB,,230519,No,Male,Adult,,196,Good,Right,None,,,,,VHF-Pendant,AWE,O21-58,165.033,,1303,115,33.04,,165.033_230519
3/18/2023 0:00,BB,,230520,No,Male,Juvenile,,193,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1304,111,32.58,,_230520
3/18/2023 0:00,BB,,220877,Yes,Female,Juvenile,,194,Good,Right,None,,,,,VHF-Pendant,AWE,O22-107,163.451,,1305,108,32.85,,163.451_220877
3/18/2023 0:00,BB,,230521,No,Male,Juvenile,,201,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-138,163.843,,1306,112,32.71,,163.843_230521
3/18/2023 0:00,BB,,230522,No,Female,Juvenile,,179,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-68,162.986,,1307,113,36.36,,162.986_230522
3/18/2023 0:00,BB,,230524,No,Male,Juvenile,,161,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-344,164.804,,1308,110,36.66,,164.804_230524
3/18/2023 0:00,BB,,230527,No,Male,Juvenile,,170,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1309,110,36.29,,_230527
3/18/2023 0:00,BB,,230529,No,Male,Juvenile,,191,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1310,114,33.64,,_230529
3/18/2023 0:00,BB,,220935,Yes,Male,Juvenile,,185,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1311,112,31.44,,_220935
3/18/2023 0:00,BJ,,230202,No,Female,Juvenile,,169,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-223911,165.07,,1312,112,37.31,,165.070_230202
3/18/2023 0:00,BJ,,230203,No,Female,Adult,,180,Good,Right,None,,,,,VHF-Pendant,AWE,O21-23,164.073,,1313,109,36,,164.073_230203
3/18/2023 0:00,BJ,,230204,No,Female,Juvenile,,164,Good,Right,None,,,,,VHF-Pendant,AWE,O21-77,165.446,,1314,108,35.23,,165.446_230204
3/18/2023 0:00,BJ,,230206,No,Male,Juvenile,,186,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-188,164.447,,1315,113,36.45,,164.447_230206
3/18/2023 0:00,BJ,,220983,Yes,Male,Juvenile,,185,Good,Right,None,,,,,VHF-Pendant,AWE,O22-150,163.991,FALL RECAP,1316,110,35.96,,163.991_220983
3/18/2023 0:00,BJ,,230208,No,Female,Juvenile,,189,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-216196,164.31,,1317,111,38.09,,164.310_230208
3/18/2023 0:00,BJ,,230209,No,Female,Juvenile,,174,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-116,163.561,,1318,108,33.9,,163.561_230209
3/18/2023 0:00,BJ,,230210,No,Female,Juvenile,,175,Good,Right,None,,,,,VHF-Pendant,AWE,HSL-241347,166.482,,1319,110,37.89,,166.482_230210
3/18/2023 0:00,BJ,,230211,No,Male,Juvenile,,180,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-90,163.232,,1320,111,37.49,,163.232_230211
3/18/2023 0:00,BJ,,230212,No,Female,Juvenile,,195,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1321,107,37.76,,_230212
3/18/2023 0:00,BJ,,230213,No,Female,Juvenile,,190,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1322,112,38.35,,_230213
3/18/2023 0:00,BJ,,230214,No,Male,Juvenile,,194,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-271,163.111,,1323,111,37.45,,163.111_230214
3/18/2023 0:00,BJ,,230215,No,Male,Juvenile,,175,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1324,105,35.66,,_230215
3/18/2023 0:00,BJ,,230216,No,Male,Juvenile,,181,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1325,110,38.24,,_230216
3/18/2023 0:00,BJ,,230217,No,Female,Juvenile,,195,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1326,110,39.43,,_230217
3/18/2023 0:00,BJ,,230219,No,Male,Juvenile,,174,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1327,110,36.52,,_230219
3/19/2023 0:00,BJ,,230613,No,Female,Juvenile,,173,Good,Right,None,,,,,VHF-Pendant,AWE,O21-70,165.336,,1328,109,35.94,,165.336_230613
3/19/2023 0:00,BJ,,230614,No,Male,Juvenile,,170,Good,Right,None,,,,,VHF-Pendant,AWE,TTA21-167,163.012,,1329,110,37.82,,163.012_230614
3/19/2023 0:00,BJ,,230615,No,Male,Juvenile,,197,Good,Right,None,,,,,VHF-Pendant,AWE,O21-64,165.189,,1330,114,38.17,,165.189_230615
4/1/2023 0:00,CC,,231225,No,Male,Juvenile,,184,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1331,109,31.25,,_231225
4/1/2023 0:00,CC,,231226,No,Male,Juvenile,,186,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1332,111,30.16,,_231226
4/2/2023 0:00,CC,,220859,Yes,Female,Adult,,182,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-246,162.796,FALL RECAP,1333,112,30.1,,162.796_220859
4/2/2023 0:00,CC,,220861,Yes,Male,Juvenile,,200,Good,Right,None,,,,,VHF-Pendant,AWE,,,FALL RECAP,1334,109,32.76,,_220861
4/2/2023 0:00,CC,,220829,Yes,Female,Juvenile,,196,Good,Right,None,,,,,VHF-Pendant,AWE,O22-84,163.164,FALL RECAP,1335,113,31.55,,163.164_220829
4/2/2023 0:00,CC,,220811,Yes,Male,Adult,,192,Good,Right,None,,,,,VHF-Pendant,AWE,,,FALL RECAP,1336,112,32.61,,_220811
4/3/2023 0:00,CC,,231227,No,Male,Juvenile,,191,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1337,112,32.11,,_231227
4/3/2023 0:00,CC,,231228,No,Female,Juvenile,,183,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-47,162.674,,1338,110,30.66,,162.674_231228
4/4/2023 0:00,CC,,231229,No,Male,Juvenile,,189,Good,Right,None,,,,,VHF-Pendant,AWE,O21-22N,162.242,,1339,112,32.02,,162.242_231229
4/4/2023 0:00,CC,,231230,No,Male,Juvenile,,203,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1340,109,34.31,,_231230
4/4/2023 0:00,CC,,231231,No,Male,Juvenile,,185,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1341,113,30.8,,_231231
4/4/2023 0:00,CC,,231232,No,Male,Juvenile,,196,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1342,115,32.05,,_231232
4/4/2023 0:00,CC,,231234,No,Male,Juvenile,,175,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1343,114,31.87,,_231234
4/4/2023 0:00,CC,,231235,No,Male,Juvenile,,191,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1344,112,32.02,,_231235
4/4/2023 0:00,CC,,231236,No,Female,Adult,,174,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1345,111,29.85,,_231236
4/4/2023 0:00,CC,,231237,No,Male,Juvenile,,189,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1346,110,31.97,,_231237
4/4/2023 0:00,CC,,231238,No,Male,Adult,,197,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1347,112,31.73,,_231238
3/27/2023 0:00,BP,,231209,No,Female,Juvenile,,210,Good,Right,None,,,,,VHF-Pendant,AWE,0A21-6,162.062,,1348,117,38.48,,162.062_231209
3/28/2023 0:00,BP,,230240,No,Male,Juvenile,,201,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-64,162.886,,1349,115,36.55,,162.886_230240
3/28/2023 0:00,BP,,230241,No,Female,Juvenile,,172,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-261,162.958,,1350,110,34.31,,162.958_230241
3/28/2023 0:00,BP,,230242,No,Male,Juvenile,,161,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-35,162.507,,1351,110,32.97,,162.507_230242
3/28/2023 0:00,BP,,230243,No,Female,Juvenile,,135,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-87,163.193,,1352,108,34.42,,163.193_230243
3/29/2023 0:00,BP,,230244,No,Male,Juvenile,,200,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1353,110,38.01,,_230244
3/29/2023 0:00,BP,,230247,No,Male,Juvenile,,180,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1354,101,36.49,,_230247
3/29/2023 0:00,BP,,230248,No,Male,Adult,,167,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1355,109,37.26,,_230248
3/29/2023 0:00,BP,,230249,No,Female,Juvenile,,176,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-36,162.519,,1356,109,37.34,,162.519_230249
3/30/2023 0:00,BP,,230251,No,Male,Adult,,184,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1357,108,37.77,,_230251
3/31/2023 0:00,BP,,230253,No,Male,Adult,,187,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1358,114,39.08,,_230253
3/31/2023 0:00,BP,,230254,No,Male,Juvenile,,175,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1359,113,37.33,,_230254
3/31/2023 0:00,BP,,230255,No,Male,Juvenile,,195,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1360,116,40.49,,_230255
3/31/2023 0:00,BP,,230256,No,Female,Juvenile,,190,Good,Right,None,,,,,VHF-Pendant,AWE,O22-64,162.947,,1361,109,38.56,,162.947_230256
4/2/2023 0:00,BP,,220179,Yes,Female,Juvenile,,180,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-56,162.796,FALL RECAP,1362,105,37.16,,162.796_220179
4/2/2023 0:00,BP,,220561,Yes,Male,Adult,,155,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1363,105,35.42,,_220561
4/2/2023 0:00,BP,,220808,Yes,Female,Adult,,176,Good,Right,None,,,,,VHF-Pendant,AWE,022-124,163.639,FALL RECAP,1364,107,37.19,,163.639_220808
4/2/2023 0:00,BP,,230257,No,Female,Adult,,215,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-268,163.021,,1365,114,38.62,,163.021_230257
4/3/2023 0:00,BP,,230258,No,Female,Juvenile,,189,Good,Right,None,,,,,VHF-Pendant,AWE,OA21-8,162.085,,1366,110,37.77,,162.085_230258
4/3/2023 0:00,BP,,230264,No,Male,Juvenile,,176,Good,Right,None,,,,,VHF-Pendant,AWE,,,,1367,113,39.03,,_230264
4/3/2023 0:00,BP,,230263,No,Female,Juvenile,,200,Good,Right,None,,,,,VHF-Pendant,AWE,O21-55,164.954,,1368,107,37.82,,164.954_230263
4/3/2023 0:00,BP,,230265,No,Female,Juvenile,,182,Good,Right,None,,,,,VHF-Pendant,AWE,TTA20-312,163.633,,1369,110,36.06,,163.633_230265
3/13/2023 0:00,BB,,230501,No,Male,Juvenile,,146,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,OA21-26,163.71,,1370,109,32.29,,163.710_230501
3/13/2023 0:00,BJ,,214741,Yes,Male,Adult,,204,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,TTA20-212,162.302,,1371,111,36.78,,162.302_214741
3/13/2023 0:00,BJ,,230604,No,Female,Adult,,173,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,021-48,164.682,,1372,114,31.86,,164.682_230604
3/13/2023 0:00,BJ,,214604,Yes,Female,Adult,,175,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,OA21-111,163.508,,1373,112,32.56,,163.508_214604
3/14/2023 0:00,BJ,,230607,No,Male,Juvenile,,162,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1374,109,36.34,,_230607
3/14/2023 0:00,BJ,,230608,No,Male,Juvenile,,164,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1375,108,31.49,,_230608
3/15/2023 0:00,BB,,230511,No,Male,Juvenile,,190,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,OA21-147,163.939,,1376,113,33.11,,163.939_230511
3/15/2023 0:00,BB,,230512,No,Male,Juvenile,,190,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1377,114,33.98,,_230512
3/14/2023 0:00,BJ,,230610,No,Male,Juvenile,,182,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,OA21-118,163.58,,1378,112,32.8,,163.58_230610
3/15/2023 0:00,DB,,230104,No,Female,Juvenile,,162,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,TTA21-221,162.452,,1379,110,35.04,,162.452_230104
3/19/2023 0:00,BB,,230537,No,Male,Adult,,196,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,OA21-97,163.336,,1380,117,33.06,,163.336_230537
3/19/2023 0:00,BB,,230544,No,Male,Adult,,170,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1381,110,30.58,,_230544
3/20/2023 0:00,BB,,220938,Yes,Female,Juvenile,,177,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,OA22-227,164.927,,1382,114,31.94,,164.927_220938
3/21/2023 0:00,BB,,230547,No,Male,Juvenile,,161,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1383,108,32.06,,_230547
3/19/2023 0:00,DB,,230116,No,Male,Juvenile,,185,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1384,113,37.76,,_230116
3/19/2024 0:00,DB,,230117,No,Female,Juvenile,,176,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,O21-39,164.497,,1385,113,36.23,,164.497_230117
3/19/2024 0:00,DB,,230118,No,Female,Adult,,175,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,O21-97,165.924,,1386,108,36.08,,165.924_230118
3/19/2023 0:00,DB,,220116,Yes,Male,Juvenile,,117,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1387,108,38.68,,_220116
3/20/2023 0:00,DB,,230122,No,Male,Juvenile,,171,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1388,108,37.17,,_230122
3/20/2023 0:00,DB,,230123,No,Male,Juvenile,,183,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1389,109,36.36,,_230123
3/20/2023 0:00,DB,,230124,No,Male,Juvenile,,194,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,,,,1390,110,36.64,,_230124
3/20/2023 0:00,DB,,230126,No,Male,Juvenile,,175,Moderate - feathers missing from scalp,Right,None,,,,,VHF-Pendant,AWE,021-65,165.212,,1391,109,34.37,,165.212_230126
